0.2744171024646690, 0.0382287297575868, 0.1357054613231241, 0.5008977565452911, 0.0977210915171174, 0.0234531345886426, 0.4249948721495433, 0.0971330991467149, 0.0842893673499531, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.7145631363217547, 0.0429547499133995, 0.1195937204731599, 0.2048201478108858, 0.2762924443354329, 0.0989109627431775, 0.0122293508668567, 0.4511566760256685, 0.1023747702605905, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000040 *   0
0.0538261719298671, 0.4971051088055154, 0.6255740800991534, 0.3702033913555571, 0.0025617196236559, 0.0065253367677915, 0.0970463585560426, 0.1145542329710695, 0.0754330396072162, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.2032398368247039, 0.0054980060111256, 0.7515353908536655, 0.2083489998282627, 0.3748736248234630, 0.1353088953231037, 0.0761631364357486, 0.0531806769097134, 0.3487983855180435, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000006181, 0.0000000000000000, 0.0000000000000000 *   0
0.5076171292493200, 0.0400870652124691, 0.9253184836941392, 0.5680760050043817, 0.1226640386146791, 0.0676078298443965, 0.3371504905340962, 0.1122053508237961, 0.3240963482875825, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999997764074946, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0006687188952772, 0.0000000000000000, 0.0000000000000000 *   0
0.8679924294669146, 0.1845051614495484, 0.1535941367752823, 0.9207221245955313, 0.3265519367188923, 0.0099014123016509, 0.0604019998854036, 0.1695362479284109, 0.1697647074096672, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999174097333, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0004064225398574, 0.0000000000000000, 0.0000000000000000, 0.0000011161269880 *   0
0.0540317548690512, 0.0396643784081863, 0.2220488079926226, 0.5611207734612379, 0.2714702725743271, 0.0612336471961968, 0.5040169435106296, 0.1140776305059333, 0.9763277573400772, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9897765918691703, 0.1426264287846043, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.1648870455868948, 0.1389412531344878, 0.0967667610835129, 0.4188217313116517, 0.1973816958243873, 0.2545666388490082, 0.0826362278697250, 0.5771803239254190, 0.0690196883254776, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.1138410037913551, 0.0946919909188021, 0.5333532791274382, 0.1729557864242028, 0.1693557483001406, 0.0580626162970730, 0.9029245716067611, 0.1159243421237563, 0.7040823203064884, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999983346554, 0.0000000000000009, 0.0000000000000000, 0.0000577121237451, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.9816621635023794, 0.1146373032194736, 0.1942906776416538, 0.0570952026439343, 0.0766888475402672, 0.0499667600029925, 0.5969770725802411, 0.6189755050553826, 0.5120973803624964, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9697019371453287, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.2442911236549479 *   0
