0.0123590971400771, 0.0111075975052582, 0.1307908287880900, 0.1940726657370444, 0.0002232124098685, 0.3068621043613470, 0.8909372658892243, 0.7695873383291006, 0.3234987958909473, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000000264702, 0.0000000000553546, 0.0000000000244982, 0.0000000000130154, 0.0000000002695607, 0.0000017418934924, 0.0000072351920242, 0.0000596624638646, 0.0061109086317584, 0.4938204514299614 *   0
0.0012572137644781, 0.4237728796078697, 0.0006163138899097, 0.5686183485987681, 0.1559360042009205, 0.9644148195928032, 0.4994759655089471, 0.1410681773634014, 0.6663689621101920, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000006591797, 0.0000000003300316, 0.0000000060230807, 0.0000000070270061, 0.0000000005180250, 0.0000000787971467, 0.0000000708232603, 0.0002662223708978, 0.0003622203336113, 0.4993713931177610 *   0
0.1141991713616062, 0.0000468776561538, 0.1549266512295821, 0.3077632222826421, 0.0316532338185484, 0.2670832151859455, 0.0350389452814306, 0.6475476965529601, 0.4788691226760247, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000000117232, 0.0000000000127578, 0.0000000000133247, 0.0000000010411569, 0.0000000029608367, 0.0000001235869478, 0.0000002870646060, 0.0000022620033910, 0.0570969089860590, 0.4429004143191969 *   0
0.0141509817979070, 0.1284354692923070, 0.0014607887721904, 0.5816054412078138, 0.3657521900561416, 0.7224377732362774, 0.5619050397360256, 0.1009121751882658, 0.5029470154563650, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000058179977, 0.0000000057498167, 0.0000001030646805, 0.0000000893743867, 0.0000000783799054, 0.0000004896845625, 0.0000005554116739, 0.0009074165110572, 0.0061667469048730, 0.4929245091010465 *   0
0.0054833414058589, 0.0106253349271721, 0.1900209929747605, 0.3986096099943899, 0.7253966246384180, 0.7755718127710614, 0.5143552685688972, 0.9803683073168473, 0.7484038196263852, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000004684823854, 0.0000001574930213, 0.0000000125350409, 0.0000006028697552, 0.0000003592197447, 0.0000006059170021, 0.0000033290168013, 0.0000235956357278, 0.0027125395334508, 0.4972583292970705 *   0
0.0022726752805862, 0.0964953075612408, 0.9383991490762676, 0.3759373595826036, 0.0297167431701518, 0.5956630863229107, 0.1472988227136893, 0.3161328138393037, 0.4426398907986656, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000141136057, 0.0000000177714684, 0.0000000689746680, 0.0000005838690307, 0.0000004647948229, 0.0000375331674742, 0.0000642139487130, 0.0000067546103106, 0.0010266863901996, 0.4988636623597069 *   0
0.0027582221677332, 0.0684712538814504, 0.3443045249880778, 0.3032331216629749, 0.2941765847123119, 0.0009521641772949, 0.6472235474024077, 0.6466007375375371, 0.2707175278434146, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000003128626, 0.0000000008428167, 0.0000000006316359, 0.0000000009741962, 0.0000028974855723, 0.0000069586174024, 0.0000226536276587, 0.0000619169730094, 0.0012846816187125, 0.4986208889161334 *   0
0.1339154416387507, 0.0365228853358528, 0.0194336958320037, 0.0998713793698099, 0.2382205250850974, 0.5527727732214950, 0.7318648019488271, 0.9047677474584280, 0.2326836857165600, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000962990313, 0.0000003175633804, 0.0000000435615105, 0.0000001675875840, 0.0000005056728120, 0.0000036156922495, 0.0000427785159251, 0.0023979642673434, 0.0645122316595393, 0.4330422791806247 *   0
0.0184542569417759, 0.9811583403410196, 0.0010413099085173, 0.7656831204731405, 0.8872437998127396, 0.8879458498619245, 0.5167267632282929, 0.4760719926450737, 0.1451300122519629, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000002030275700, 0.0000011959082316, 0.0000015395605250, 0.0000027482544587, 0.0000007176383857, 0.0000008139077304, 0.0000022089670782, 0.0090438467926301, 0.0001738544142782, 0.4907728715291120 *   0
0.0012578205211357, 0.5851146213640993, 0.2356528803872191, 0.1036325907817262, 0.8960380325541077, 0.3030843647676913, 0.0067629455620250, 0.5163946726901432, 0.8549103130842142, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000072866333, 0.0000000012366389, 0.0000000079820728, 0.0000024240503096, 0.0000056118414280, 0.0000009342717753, 0.0000777299594743, 0.0002812679606519, 0.0002609256715837, 0.4993710897394321 *   0
0.1566260238907421, 0.0022235852676554, 0.0672934623748499, 0.8408077288609034, 0.8532020197497691, 0.3891940621608840, 0.4687992289982733, 0.4036146106215262, 0.8031232668101430, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000004971773565, 0.0000001218774973, 0.0000009147222630, 0.0000017379371308, 0.0000051346684947, 0.0000014463632050, 0.0000018654455120, 0.0001624174681682, 0.0781388762857436, 0.4216869880546290 *   0
0.0093524102165142, 0.6097361154899635, 0.6056369811322713, 0.0038619870337946, 0.8313228738640076, 0.5492375518890272, 0.5264502780169483, 0.1227981756081796, 0.2442772147451887, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000480862440, 0.0000001487648787, 0.0000014061948646, 0.0000014419633027, 0.0000024990568058, 0.0000011249024483, 0.0017201541630897, 0.0011244280063093, 0.0018249539703141, 0.4953237948917429 *   0
0.1093446999366138, 0.7901245103171675, 0.0140841188906152, 0.1760064010396629, 0.0796420262566032, 0.2573266407741823, 0.6306549439349468, 0.8945320532166082, 0.1737041660462060, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000002150534521, 0.0000010229908447, 0.0000001459690455, 0.0000008105517771, 0.0000063337594755, 0.0000985548951053, 0.0005013220375392, 0.0425895584893577, 0.0114743862217096, 0.4453276500316931 *   0
0.5362426501401899, 0.5863033144671019, 0.0106415790555261, 0.0256668795019700, 0.0559790558442376, 0.6586594491538869, 0.0366737591273495, 0.5780540367486207, 0.0635236539242434, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0000000021319582, 0.0000000314296850, 0.0000000244980555, 0.0000015250804022, 0.0000008204390217, 0.0000405335352389, 0.0016299235993154, 0.1555275608542310, 0.1109209035021870, 0.2318786749299050 *   0
