0.9991303635757092, 0.7158316265399715, 0.0069940574499751, 0.0119974245373148, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.1305120601868432, 0.0000000000000000, 0.0000000000000000, 0.0000000000000006, 0.9914467217888140 *   0
0.9996687127275712, 0.0572350896230131, 0.0931077157580795, 0.0105782407385196, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0511719207886891, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.9986898590267131 *   0
0.9810985964634915, 0.0884832106942698, 0.0262692477676409, 0.0007690037604277, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9729744399571705, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.2309128389458464 *   0
0.9880160489063785, 0.2052657060349666, 0.0142927751942970, 0.0016715745449399, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.8913612968318161, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.4532935456305363 *   0
0.5580215093484249, 0.9993890877810256, 0.0153983738345086, 0.0032472247272950, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.0929825210683972, 0.0000000000000000, 0.0000000000000000, 0.9956677411545305, 0.0000000000000000 *   0
0.8457050890874607, 0.0306827728779441, 0.0003902800383001, 0.0030802967972496, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9999999999999966, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000827969381 *   0
0.1067207875227187, 0.0252892491525455, 0.0004936987536464, 0.0089075253386551, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.9955629720331929, 0.3615705083876711, 0.0368313528768864, 0.0004370925018737, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.5344694496368557, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.8451877941646322 *   0
0.9816417544994698, 0.1565628546087830, 0.0148681043716465, 0.0091169076082841, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9698270216778101, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.2437940688850908 *   0
0.9937342009477942, 0.2409152990397603, 0.0486775650869485, 0.0062389802216734, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.6690948041593644, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.7431770603610837 *   0
0.9967089775003068, 0.2696880359527133, 0.0431831069491725, 0.0327832065675329, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.4269458105426765, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.9042772112909055 *   0
0.9913909267594064, 0.1269281507129446, 0.0862156954064107, 0.0235763578785473, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.7889930384036914, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.6144021365120007 *   0
0.9765904834384985, 0.2345033102829490, 0.0063867266319630, 0.0097240922086519, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9892123969255363, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.1464883400439611 *   0
0.1162638096680230, 0.0185698666696296, 0.0157774118780053, 0.0102839279036428, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 1.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000 *   0
0.9756015338821343, 0.0851539210812905, 0.0392467621896634, 0.0540074664419552, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9911881763696578, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.1324613114271189 *   0
0.9669551863181196, 0.0420491588497763, 0.0618500304696383, 0.0300560845202096, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.9985127927196009, 0.0000000000000000, 0.0000000000000000, 0.0000000000000000, 0.0545179124261307 *   0
