[0.13181, 0.06466, 0.49196, 0.49110, 0.51133, 0.49538, 0.51309, 0.50599, 0.48707, 0.49000, 0.53088, 0.49906] * [0.69401, 0.69238, 0.20592] * [] * 0 *   0
[0.81180, 0.06494, 0.49185, 0.48794, 0.49340, 0.52305, 0.50396, 0.50700, 0.50275, 0.49040, 0.50468, 0.53098] * [0.20668, 0.20614, 0.95847] * [] * 0 *   0
[0.48067, 0.09115, 0.49417, 0.48679, 0.50626, 0.49670, 0.50052, 0.50326, 0.48702, 0.49039, 0.53619, 0.49915] * [0.51650, 0.51529, 0.68658] * [] * 0 *   0
[0.23502, 0.89953, 0.48657, 0.49470, 0.49115, 0.49654, 0.51786, 0.48749, 0.49162, 0.48960, 0.49821, 0.49921] * [0.65970, 0.66050, 0.36118] * [] * 0 *   0
[0.40588, 0.01174, 0.49856, 0.49110, 0.48767, 0.49773, 0.53505, 0.50599, 0.49431, 0.50786, 0.52337, 0.49836] * [0.57035, 0.56848, 0.59650] * [] * 0 *   0
[0.24196, 0.02556, 0.50716, 0.48991, 0.48767, 0.49953, 0.51860, 0.50961, 0.49670, 0.50786, 0.51875, 0.49886] * [0.65799, 0.65684, 0.37142] * [] * 0 *   0
[0.40520, 0.08601, 0.52360, 0.48991, 0.50541, 0.49941, 0.50632, 0.50670, 0.49553, 0.50786, 0.49808, 0.49912] * [0.56946, 0.56882, 0.59488] * [] * 0 *   0
[0.24196, 0.02556, 0.50716, 0.48991, 0.48767, 0.49953, 0.51860, 0.50961, 0.49670, 0.50786, 0.51875, 0.49886] * [0.65799, 0.65684, 0.37142] * [] * 0 *   0
[0.57986, 0.87725, 0.50608, 0.49213, 0.50794, 0.50078, 0.51833, 0.52279, 0.48755, 0.50833, 0.51850, 0.50337] * [0.43379, 0.43461, 0.79129] * [] * 0 *   0
[0.32271, 0.03908, 0.48490, 0.49011, 0.49492, 0.49664, 0.51891, 0.50650, 0.48134, 0.51853, 0.50511, 0.50209] * [0.61977, 0.61844, 0.48620] * [] * 0 *   0
[0.82455, 0.10010, 0.49273, 0.48794, 0.49340, 0.52305, 0.50396, 0.50700, 0.48911, 0.49040, 0.50468, 0.49882] * [0.19276, 0.19250, 0.96329] * [] * 0 *   0
[0.13181, 0.06466, 0.49196, 0.49110, 0.51133, 0.49538, 0.51309, 0.50599, 0.48707, 0.49000, 0.53088, 0.49906] * [0.69401, 0.69238, 0.20592] * [] * 0 *   0
[0.40499, 0.28818, 0.48657, 0.49219, 0.49113, 0.49654, 0.51786, 0.48768, 0.48944, 0.51930, 0.49806, 0.50198] * [0.56977, 0.56928, 0.59488] * [] * 0 *   0
[0.38190, 0.01355, 0.50036, 0.49110, 0.48767, 0.49778, 0.51615, 0.50727, 0.49554, 0.50786, 0.51897, 0.49839] * [0.58467, 0.58378, 0.56511] * [] * 0 *   0
[0.18657, 0.80398, 0.49855, 0.49189, 0.48785, 0.49593, 0.52438, 0.50555, 0.49668, 0.49143, 0.50422, 0.49911] * [0.67730, 0.67792, 0.28916] * [] * 0 *   0
[0.14942, 0.36347, 0.50596, 0.49065, 0.49139, 0.49943, 0.50543, 0.50670, 0.49515, 0.49139, 0.53128, 0.49908] * [0.68885, 0.68845, 0.23287] * [] * 0 *   0
[0.12560, 0.06512, 0.49183, 0.52171, 0.49297, 0.49506, 0.51362, 0.50593, 0.50355, 0.49008, 0.49776, 0.53175] * [0.69567, 0.69382, 0.19640] * [] * 0 *   0
[0.58306, 0.87725, 0.49148, 0.49219, 0.49490, 0.50078, 0.51833, 0.52279, 0.48755, 0.50833, 0.51850, 0.50298] * [0.43098, 0.43179, 0.79436] * [] * 0 *   0
[0.19550, 0.08512, 0.49864, 0.49110, 0.48790, 0.49782, 0.51396, 0.50961, 0.49532, 0.48994, 0.51900, 0.49910] * [0.67514, 0.67426, 0.30259] * [] * 0 *   0
[0.13441, 0.00944, 0.49196, 0.49112, 0.51133, 0.49538, 0.50298, 0.50599, 0.48707, 0.49000, 0.53088, 0.49906] * [0.69331, 0.69165, 0.20989] * [] * 0 *   0
[0.48661, 0.00746, 0.50650, 0.48678, 0.53786, 0.49653, 0.50500, 0.50351, 0.51151, 0.49185, 0.50088, 0.50204] * [0.51213, 0.51062, 0.69340] * [] * 0 *   0
[0.14099, 0.00908, 0.50628, 0.49065, 0.50765, 0.49525, 0.50325, 0.49561, 0.52300, 0.50869, 0.53057, 0.50341] * [0.69202, 0.69012, 0.22005] * [] * 0 *   0
[0.81487, 0.89953, 0.48713, 0.48762, 0.49113, 0.49654, 0.50394, 0.48734, 0.48955, 0.51937, 0.49806, 0.50198] * [0.20283, 0.20310, 0.95904] * [] * 0 *   0
[0.14942, 0.08526, 0.50596, 0.49065, 0.50541, 0.49943, 0.50632, 0.50670, 0.49553, 0.50786, 0.53128, 0.50337] * [0.68921, 0.68803, 0.23286] * [] * 0 *   0
[0.57004, 0.31373, 0.51699, 0.50009, 0.50341, 0.49652, 0.48328, 0.50672, 0.48782, 0.52377, 0.49152, 0.50293] * [0.44290, 0.44253, 0.78159] * [] * 0 *   0
[0.38190, 0.01355, 0.50036, 0.49110, 0.48767, 0.49778, 0.51615, 0.50727, 0.49554, 0.50786, 0.51897, 0.49839] * [0.58467, 0.58378, 0.56511] * [] * 0 *   0
[0.32782, 0.00841, 0.50036, 0.52255, 0.51569, 0.50136, 0.48366, 0.50659, 0.48683, 0.50814, 0.49722, 0.49982] * [0.61684, 0.61559, 0.49313] * [] * 0 *   0
[0.38190, 0.01355, 0.50036, 0.49110, 0.48767, 0.49778, 0.51615, 0.50727, 0.49554, 0.50786, 0.51897, 0.49839] * [0.58467, 0.58378, 0.56511] * [] * 0 *   0
[0.17456, 0.00523, 0.49990, 0.49109, 0.50540, 0.49566, 0.48441, 0.51412, 0.49407, 0.50530, 0.49728, 0.49344] * [0.68152, 0.68079, 0.27096] * [] * 0 *   0
[0.37463, 0.31511, 0.49857, 0.49110, 0.48767, 0.49782, 0.53505, 0.50961, 0.49532, 0.50786, 0.51876, 0.49910] * [0.58968, 0.58900, 0.55620] * [] * 0 *   0
[0.24196, 0.02556, 0.50716, 0.48991, 0.48767, 0.49953, 0.51860, 0.50961, 0.49670, 0.50786, 0.51875, 0.49886] * [0.65799, 0.65684, 0.37142] * [] * 0 *   0
[0.19309, 0.08246, 0.50577, 0.49219, 0.50550, 0.50078, 0.51833, 0.52439, 0.48746, 0.50786, 0.51119, 0.50298] * [0.67641, 0.67516, 0.29909] * [] * 0 *   0
[0.26959, 0.01671, 0.48852, 0.48928, 0.49012, 0.49525, 0.50332, 0.49578, 0.49539, 0.49197, 0.49715, 0.49836] * [0.64520, 0.64472, 0.41113] * [] * 0 *   0
[0.38190, 0.01355, 0.50036, 0.49110, 0.48767, 0.49778, 0.51615, 0.50727, 0.49554, 0.50786, 0.51897, 0.49839] * [0.58467, 0.58378, 0.56511] * [] * 0 *   0
[0.22444, 0.01388, 0.50596, 0.48990, 0.50567, 0.49651, 0.55041, 0.50955, 0.49670, 0.50786, 0.51875, 0.49886] * [0.66741, 0.66412, 0.34640] * [] * 0 *   0
[0.40588, 0.01174, 0.49856, 0.49110, 0.48767, 0.49773, 0.53505, 0.50599, 0.49431, 0.50786, 0.52337, 0.49836] * [0.57035, 0.56848, 0.59650] * [] * 0 *   0
[0.37478, 0.31536, 0.49857, 0.49110, 0.49085, 0.49745, 0.53505, 0.50961, 0.49552, 0.50786, 0.51881, 0.49912] * [0.58953, 0.58888, 0.55636] * [] * 0 *   0
[0.17456, 0.00523, 0.49990, 0.49109, 0.50540, 0.49566, 0.48441, 0.51412, 0.49407, 0.50530, 0.49728, 0.49344] * [0.68152, 0.68079, 0.27096] * [] * 0 *   0
[0.30841, 0.01388, 0.50596, 0.48992, 0.50567, 0.49651, 0.50486, 0.50955, 0.49670, 0.50786, 0.51875, 0.49886] * [0.62654, 0.62585, 0.46606] * [] * 0 *   0
[0.48722, 0.01174, 0.49856, 0.49110, 0.48769, 0.49653, 0.50482, 0.50599, 0.49396, 0.49184, 0.52337, 0.49836] * [0.51080, 0.51005, 0.69343] * [] * 0 *   0
[0.74962, 0.50482, 0.52377, 0.52594, 0.50395, 0.49531, 0.49739, 0.50666, 0.49135, 0.54189, 0.50459, 0.50094] * [0.27184, 0.27186, 0.92659] * [] * 0 *   0
[0.14273, 0.10143, 0.49271, 0.52171, 0.49297, 0.49506, 0.51362, 0.50593, 0.49000, 0.49008, 0.51933, 0.49979] * [0.69097, 0.68977, 0.22263] * [] * 0 *   0
[0.43855, 0.28818, 0.48657, 0.49229, 0.49113, 0.49654, 0.52434, 0.48768, 0.49677, 0.49182, 0.50535, 0.50198] * [0.54672, 0.54629, 0.63642] * [] * 0 *   0
[0.33239, 0.00841, 0.50036, 0.52255, 0.51594, 0.50136, 0.48366, 0.51015, 0.48088, 0.50816, 0.50531, 0.50032] * [0.61463, 0.61312, 0.49951] * [] * 0 *   0
[0.83071, 0.10018, 0.49166, 0.48708, 0.50356, 0.52387, 0.50391, 0.50700, 0.49539, 0.50774, 0.49743, 0.50197] * [0.18612, 0.18590, 0.96579] * [] * 0 *   0
[0.38316, 0.08531, 0.49857, 0.49110, 0.48767, 0.49782, 0.53505, 0.50961, 0.49532, 0.50786, 0.51900, 0.49910] * [0.58478, 0.58326, 0.56732] * [] * 0 *   0
[0.52017, 0.00746, 0.50650, 0.48678, 0.53786, 0.49653, 0.50500, 0.50346, 0.49584, 0.49185, 0.51685, 0.49918] * [0.48569, 0.48414, 0.73066] * [] * 0 *   0
[0.15488, 0.08517, 0.50037, 0.49112, 0.49005, 0.49649, 0.49908, 0.51216, 0.51157, 0.49165, 0.49773, 0.49910] * [0.68690, 0.68641, 0.24103] * [] * 0 *   0
[0.09938, 0.05155, 0.52831, 0.49026, 0.49017, 0.49585, 0.50006, 0.48897, 0.52563, 0.51164, 0.50980, 0.50378] * [0.70093, 0.69893, 0.15579] * [] * 0 *   0
[0.69455, 0.01218, 0.49696, 0.48716, 0.48956, 0.48918, 0.49928, 0.50330, 0.49026, 0.49764, 0.51377, 0.53245] * [0.32741, 0.32653, 0.88865] * [] * 0 *   0
[0.61761, 0.02416, 0.50930, 0.51983, 0.49941, 0.49345, 0.49894, 0.48952, 0.49310, 0.53187, 0.49048, 0.50883] * [0.40095, 0.39983, 0.82650] * [] * 0 *   0
[0.18815, 0.03014, 0.49263, 0.50269, 0.50565, 0.49123, 0.46626, 0.49934, 0.49976, 0.52729, 0.51077, 0.50862] * [0.67909, 0.67685, 0.29191] * [] * 0 *   0
[0.35354, 0.42182, 0.49675, 0.48719, 0.50278, 0.52112, 0.51047, 0.48886, 0.52283, 0.49972, 0.48586, 0.50399] * [0.60192, 0.60169, 0.52808] * [] * 0 *   0
[0.14311, 0.05376, 0.49605, 0.51905, 0.49009, 0.48889, 0.49949, 0.50280, 0.52527, 0.50435, 0.51108, 0.50406] * [0.69096, 0.68961, 0.22322] * [] * 0 *   0
[0.30897, 0.06269, 0.50371, 0.50004, 0.50295, 0.49289, 0.53022, 0.50280, 0.49804, 0.49993, 0.52455, 0.50359] * [0.62715, 0.62577, 0.46725] * [] * 0 *   0
[0.64526, 0.91174, 0.49888, 0.49400, 0.53200, 0.52366, 0.47702, 0.50317, 0.49079, 0.49716, 0.51042, 0.51157] * [0.37427, 0.37547, 0.85085] * [] * 0 *   0
[0.58627, 0.01395, 0.49529, 0.50005, 0.50296, 0.49022, 0.50103, 0.50289, 0.53475, 0.49770, 0.52428, 0.48602] * [0.42948, 0.42809, 0.79785] * [] * 0 *   0
[0.69455, 0.05965, 0.49494, 0.52840, 0.48978, 0.48918, 0.49928, 0.50330, 0.49028, 0.49764, 0.51377, 0.48639] * [0.32725, 0.32655, 0.88846] * [] * 0 *   0
[0.53703, 0.91345, 0.49637, 0.49397, 0.49817, 0.48953, 0.50051, 0.49936, 0.50149, 0.52578, 0.49085, 0.50890] * [0.47025, 0.47086, 0.74776] * [] * 0 *   0
[0.48250, 0.03590, 0.49673, 0.49449, 0.52898, 0.49917, 0.47733, 0.48889, 0.52360, 0.49973, 0.51147, 0.54464] * [0.51728, 0.51414, 0.69029] * [] * 0 *   0
[0.13662, 0.05783, 0.49759, 0.52150, 0.49771, 0.49055, 0.49882, 0.49510, 0.49808, 0.49772, 0.51258, 0.50945] * [0.69188, 0.69107, 0.21313] * [] * 0 *   0
[0.53411, 0.72122, 0.49637, 0.48632, 0.49817, 0.48888, 0.50051, 0.49948, 0.48977, 0.52578, 0.51279, 0.50890] * [0.47292, 0.47336, 0.74496] * [] * 0 *   0
[0.25543, 0.08728, 0.49566, 0.48754, 0.50523, 0.49346, 0.50334, 0.50330, 0.49026, 0.49755, 0.51374, 0.48950] * [0.65167, 0.65110, 0.39080] * [] * 0 *   0
[0.02146, 0.05953, 0.49494, 0.52766, 0.50597, 0.48996, 0.50185, 0.49937, 0.49247, 0.49976, 0.52441, 0.48712] * [0.70880, 0.70709, 0.03376] * [] * 0 *   0
[0.24468, 0.94780, 0.49369, 0.49423, 0.53615, 0.48899, 0.50099, 0.49972, 0.49027, 0.51240, 0.49085, 0.50890] * [0.65589, 0.65766, 0.37567] * [] * 0 *   0
[0.72022, 0.02062, 0.49507, 0.48575, 0.48977, 0.48954, 0.49926, 0.48935, 0.52384, 0.51232, 0.49177, 0.51324] * [0.30165, 0.30096, 0.90635] * [] * 0 *   0
