0.7197650744206110, 0.7617585141033673, 0.1581949829860567, 0.8199309407826192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7197650744206110, 0.7617585141033673, 0.1581949829860567, 0.8199309407826192, 5.6289973308044781 *   0
0.2249024646472663, 0.7776764485881088, 0.1896992717821613, 0.8339340998017853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2249024646472663, 0.7776764485881088, 0.1896992717821613, 0.8339340998017853, 6.0896350136267579 *   0
0.8090953085613881, 0.1317021446915819, 0.0515082860605364, 0.0534222955132938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8090953085613881, 0.1317021446915819, 0.0515082860605364, 0.0534222955132938, 7.9917702506525714 *   0
0.0532411467531888, 0.6378683730204908, 0.1444178391920486, 0.2113993862696920, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0532411467531888, 0.6378683730204908, 0.1444178391920486, 0.2113993862696920, 8.7643324400812137 *   0
0.1607367280687842, 0.3424416009068683, 0.1982899937770748, 0.7078942114989712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1607367280687842, 0.3424416009068683, 0.1982899937770748, 0.7078942114989712, 8.0017735972140187 *   0
0.1508783000292621, 0.2928910755053586, 0.0693986206638620, 0.0288083879411260, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1508783000292621, 0.2928910755053586, 0.0693986206638620, 0.0288083879411260, 9.1499085461910248 *   0
0.2936780686926460, 0.1146678138126935, 0.8655348144776815, 0.7210057893400107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2936780686926460, 0.1146678138126935, 0.8655348144776815, 0.7210057893400107, 6.6174205990937622 *   0
0.4107879378883112, 0.0054085482868406, 0.7832819939513141, 0.7743862349420721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.4107879378883112, 0.0054085482868406, 0.7832819939513141, 0.7743862349420721, 6.9441409424113685 *   0
0.6767276873238048, 0.7000555036124101, 0.7376998112246859, 0.3081694302652820, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6767276873238048, 0.7000555036124101, 0.7376998112246859, 0.3081694302652820, 6.7663979272299724 *   0
0.2434886448287818, 0.8506449343872465, 0.1061320906067882, 0.0607212791502109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2434886448287818, 0.8506449343872465, 0.1061320906067882, 0.0607212791502109, 7.5950512129465695 *   0
