0.9921611328572785, 0.9997931448741784, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.4959779496206529, 0.0001026168079863, 0.0039194335713608 *   0
0.9859247603388153, 0.9997874512336159, 0.5000000000000000, 0.5000000000000000, 0.5000000000000000, 0.5000000000000000, 0.5000000000000000 * 0.4928576016236288, 0.0001047785457788, 0.0070376198305924 *   0
0.23767535525731787, 0.24553022597342267, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.02918, 0.08966, 0.38116 *  * 0.00000 *   0
0.04511276497015104, 0.47440070028433345, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.01070, 0.01186, 0.47744 *  * 0.00000 *   0
0.6076478923954975, 0.22469478654978625, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.06827, 0.23556, 0.19618 *  * 0.00000 *   0
0.2263708882582548, 0.2488896196729411, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.02817, 0.08501, 0.38681 *  * 0.00000 *   0
0.6149802552660185, 0.2564465861295435, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07885, 0.22864, 0.19251 *  * 0.00000 *   0
0.47703158644584776, 0.3353660727804265, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07999, 0.15853, 0.26148 *  * 0.00000 *   0
0.406712345589221, 0.3457711525317142, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07031, 0.13304, 0.29664 *  * 0.00000 *   0
0.7394972357485439, 0.2027786965560231, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07498, 0.29477, 0.13025 *  * 0.00000 *   0
0.21796297092608274, 0.4632841877366761, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.05049, 0.05849, 0.39102 *  * 0.00000 *   0
0.19145702036634948, 0.8169291842695791, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07820, 0.01753, 0.40427 *  * 0.00000 *   0
0.3979723154915996, 0.655003022662878, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.13034, 0.06865, 0.30101 *  * 0.00000 *   0
0.4898386075930943, 0.114608113138011, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.02807, 0.21685, 0.25508 *  * 0.00000 *   0
0.051633098532311905, 0.5158109714487388, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.01332, 0.01250, 0.47418 *  * 0.00000 *   0
0.11163126556670044, 0.30285168193125533, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.01690, 0.03891, 0.44418 *  * 0.00000 *   0
0.6180750592367065, 0.6927164706786356, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.21408, 0.09496, 0.19096 *  * 0.00000 *   0
0.9094480610712798, 0.8265337488461405, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.37584, 0.07888, 0.04528 *  * 0.00000 *   0
0.8907206287667179, 0.11722251115665727, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.05221, 0.39315, 0.05464 *  * 0.00000 *   0
0.5785803275289709, 0.5087715589121853, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.14718, 0.14211, 0.21071 *  * 0.00000 *   0
0.2568242754850444, 0.630760318408408, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.08100, 0.04741, 0.37159 *  * 0.00000 *   0
0.12163299162107877, 0.5509618064106714, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.03351, 0.02731, 0.43918 *  * 0.00000 *   0
0.6868070543999777, 0.7413374221851519, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.25458, 0.08883, 0.15660 *  * 0.00000 *   0
0.14819202073731963, 0.6947359419905795, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.05148, 0.02262, 0.42590 *  * 0.00000 *   0
0.5970161842819031, 0.7104338990830533, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.21207, 0.08644, 0.20149 *  * 0.00000 *   0
0.4517539863101685, 0.5084563825185018, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.11485, 0.11103, 0.27412 *  * 0.00000 *   0
0.20809852405065, 0.7118772099067098, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07407, 0.02998, 0.39595 *  * 0.00000 *   0
0.5474785774578561, 0.6742744701963308, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.18458, 0.08916, 0.22626 *  * 0.00000 *   0
0.5209305937187534, 0.5572408582380188, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.14514, 0.11532, 0.23953 *  * 0.00000 *   0
0.18590892435556206, 0.8090779228269305, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.07521, 0.01775, 0.40705 *  * 0.00000 *   0
0.08094514720461021, 0.4983191288896657, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.02017, 0.02030, 0.45953 *  * 0.00000 *   0
0.30928462550350966, 0.8137011523094867, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.12583, 0.02881, 0.34536 *  * 0.00000 *   0
0.5080059183228738, 0.15317064862359275, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.03891, 0.21510, 0.24600 *  * 0.00000 *   0
0.898939076547913, 0.8576772971957095, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.38550, 0.06397, 0.05053 *  * 0.00000 *   0
0.2684449240254818, 0.6058027893325785, 0.5, 0.5, 0.5, 0.5, 0.5 * 0.08131, 0.05291, 0.36578 *  * 0.00000 *   0
