0.0847625406853680, 0.8571372129289141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0847625406853680, 0.8571372129289141, 4.1617050646257905 *   0
0.1382560474510566, 0.1148876813775337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1382560474510566, 0.1148876813775337, 5.5120501651836005 *   0
0.2430522801555005, 0.0133585925276198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.2430522801555005, 0.0133585925276198, 5.5591703701597472 *   0
0.0354209067464904, 0.7478028669710285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0354209067464904, 0.7478028669710285, 4.6874556699637697 *   0
0.1598412520996487, 0.8541747950269724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1598412520996487, 0.8541747950269724, 3.9887240084412667 *   0
0.8354576490053244, 0.6349748296826029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8354576490053244, 0.6349748296826029, 3.8811294856141565 *   0
0.1036347034869877, 0.1315235645191388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.1036347034869877, 0.1315235645191388, 5.5545874269128985 *   0
0.7809484641910290, 0.6536874266591330, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7809484641910290, 0.6536874266591330, 3.9574420319583581 *   0
0.6873874346201250, 0.0996400635222160, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6873874346201250, 0.0996400635222160, 4.9991738174164571 *   0
0.7057870997608580, 0.1627967633133739, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7057870997608580, 0.1627967633133739, 4.7143588657425441 *   0
0.6855752303663526, 0.0912033953197316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.6855752303663526, 0.0912033953197316, 5.0325990214939829 *   0
0.8428338369554066, 0.1114486209635849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.8428338369554066, 0.1114486209635849, 4.1095660266894338 *   0
0.7971481670612228, 0.8457210798960743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.7971481670612228, 0.8457210798960743, 2.7659280966686834 *   0
0.0172419478265764, 0.2001667098142983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 * 0.0172419478265764, 0.2001667098142983, 5.5895293823013867 *   0
